id,sku,name,short_description,description,product_status_id,regular_price,discount_price,quantity,taxable,inserted_at,updated_at
5501,abc5501,Product 5501,Product Description 5501,Product Description 5501,1,5525,23,4,0,2020-03-03 12:39:00,
5502,abc5502,Product 5502,Product Description 5502,Product Description 5502,1,5526,23,4,0,2020-03-03 12:39:00,
5503,abc5503,Product 5503,Product Description 5503,Product Description 5503,1,5527,23,4,0,2020-03-03 12:39:00,
5504,abc5504,Product 5504,Product Description 5504,Product Description 5504,1,5528,23,4,0,2020-03-03 12:39:00,
5505,abc5505,Product 5505,Product Description 5505,Product Description 5505,1,5529,23,4,0,2020-03-03 12:39:00,
5506,abc5506,Product 5506,Product Description 5506,Product Description 5506,1,5530,23,4,0,2020-03-03 12:39:00,
5507,abc5507,Product 5507,Product Description 5507,Product Description 5507,1,5531,23,4,0,2020-03-03 12:39:00,
5508,abc5508,Product 5508,Product Description 5508,Product Description 5508,1,5532,23,4,0,2020-03-03 12:39:00,
5509,abc5509,Product 5509,Product Description 5509,Product Description 5509,1,5533,23,4,0,2020-03-03 12:39:00,
5510,abc5510,Product 5510,Product Description 5510,Product Description 5510,1,5534,23,4,0,2020-03-03 12:39:00,
5511,abc5511,Product 5511,Product Description 5511,Product Description 5511,1,5535,23,4,0,2020-03-03 12:39:00,
5512,abc5512,Product 5512,Product Description 5512,Product Description 5512,1,5536,23,4,0,2020-03-03 12:39:00,
5513,abc5513,Product 5513,Product Description 5513,Product Description 5513,1,5537,23,4,0,2020-03-03 12:39:00,
5514,abc5514,Product 5514,Product Description 5514,Product Description 5514,1,5538,23,4,0,2020-03-03 12:39:00,
5515,abc5515,Product 5515,Product Description 5515,Product Description 5515,1,5539,23,4,0,2020-03-03 12:39:00,
5516,abc5516,Product 5516,Product Description 5516,Product Description 5516,1,5540,23,4,0,2020-03-03 12:39:00,
5517,abc5517,Product 5517,Product Description 5517,Product Description 5517,1,5541,23,4,0,2020-03-03 12:39:00,
5518,abc5518,Product 5518,Product Description 5518,Product Description 5518,1,5542,23,4,0,2020-03-03 12:39:00,
5519,abc5519,Product 5519,Product Description 5519,Product Description 5519,1,5543,23,4,0,2020-03-03 12:39:00,
5520,abc5520,Product 5520,Product Description 5520,Product Description 5520,1,5544,23,4,0,2020-03-03 12:39:00,
5521,abc5521,Product 5521,Product Description 5521,Product Description 5521,1,5545,23,4,0,2020-03-03 12:39:00,
5522,abc5522,Product 5522,Product Description 5522,Product Description 5522,1,5546,23,4,0,2020-03-03 12:39:00,
5523,abc5523,Product 5523,Product Description 5523,Product Description 5523,1,5547,23,4,0,2020-03-03 12:39:00,
5524,abc5524,Product 5524,Product Description 5524,Product Description 5524,1,5548,23,4,0,2020-03-03 12:39:00,
5525,abc5525,Product 5525,Product Description 5525,Product Description 5525,1,5549,23,4,0,2020-03-03 12:39:00,
5526,abc5526,Product 5526,Product Description 5526,Product Description 5526,1,5550,23,4,0,2020-03-03 12:39:00,
5527,abc5527,Product 5527,Product Description 5527,Product Description 5527,1,5551,23,4,0,2020-03-03 12:39:00,
5528,abc5528,Product 5528,Product Description 5528,Product Description 5528,1,5552,23,4,0,2020-03-03 12:39:00,
5529,abc5529,Product 5529,Product Description 5529,Product Description 5529,1,5553,23,4,0,2020-03-03 12:39:00,
5530,abc5530,Product 5530,Product Description 5530,Product Description 5530,1,5554,23,4,0,2020-03-03 12:39:00,
5531,abc5531,Product 5531,Product Description 5531,Product Description 5531,1,5555,23,4,0,2020-03-03 12:39:00,
5532,abc5532,Product 5532,Product Description 5532,Product Description 5532,1,5556,23,4,0,2020-03-03 12:39:00,
5533,abc5533,Product 5533,Product Description 5533,Product Description 5533,1,5557,23,4,0,2020-03-03 12:39:00,
5534,abc5534,Product 5534,Product Description 5534,Product Description 5534,1,5558,23,4,0,2020-03-03 12:39:00,
5535,abc5535,Product 5535,Product Description 5535,Product Description 5535,1,5559,23,4,0,2020-03-03 12:39:00,
5536,abc5536,Product 5536,Product Description 5536,Product Description 5536,1,5560,23,4,0,2020-03-03 12:39:00,
5537,abc5537,Product 5537,Product Description 5537,Product Description 5537,1,5561,23,4,0,2020-03-03 12:39:00,
5538,abc5538,Product 5538,Product Description 5538,Product Description 5538,1,5562,23,4,0,2020-03-03 12:39:00,
5539,abc5539,Product 5539,Product Description 5539,Product Description 5539,1,5563,23,4,0,2020-03-03 12:39:00,
5540,abc5540,Product 5540,Product Description 5540,Product Description 5540,1,5564,23,4,0,2020-03-03 12:39:00,
5541,abc5541,Product 5541,Product Description 5541,Product Description 5541,1,5565,23,4,0,2020-03-03 12:39:00,
5542,abc5542,Product 5542,Product Description 5542,Product Description 5542,1,5566,23,4,0,2020-03-03 12:39:00,
5543,abc5543,Product 5543,Product Description 5543,Product Description 5543,1,5567,23,4,0,2020-03-03 12:39:00,
5544,abc5544,Product 5544,Product Description 5544,Product Description 5544,1,5568,23,4,0,2020-03-03 12:39:00,
5545,abc5545,Product 5545,Product Description 5545,Product Description 5545,1,5569,23,4,0,2020-03-03 12:39:00,
5546,abc5546,Product 5546,Product Description 5546,Product Description 5546,1,5570,23,4,0,2020-03-03 12:39:00,
5547,abc5547,Product 5547,Product Description 5547,Product Description 5547,1,5571,23,4,0,2020-03-03 12:39:00,
5548,abc5548,Product 5548,Product Description 5548,Product Description 5548,1,5572,23,4,0,2020-03-03 12:39:00,
5549,abc5549,Product 5549,Product Description 5549,Product Description 5549,1,5573,23,4,0,2020-03-03 12:39:00,
5550,abc5550,Product 5550,Product Description 5550,Product Description 5550,1,5574,23,4,0,2020-03-03 12:39:00,
5551,abc5551,Product 5551,Product Description 5551,Product Description 5551,1,5575,23,4,0,2020-03-03 12:39:00,
5552,abc5552,Product 5552,Product Description 5552,Product Description 5552,1,5576,23,4,0,2020-03-03 12:39:00,
5553,abc5553,Product 5553,Product Description 5553,Product Description 5553,1,5577,23,4,0,2020-03-03 12:39:00,
5554,abc5554,Product 5554,Product Description 5554,Product Description 5554,1,5578,23,4,0,2020-03-03 12:39:00,
5555,abc5555,Product 5555,Product Description 5555,Product Description 5555,1,5579,23,4,0,2020-03-03 12:39:00,
5556,abc5556,Product 5556,Product Description 5556,Product Description 5556,1,5580,23,4,0,2020-03-03 12:39:00,
5557,abc5557,Product 5557,Product Description 5557,Product Description 5557,1,5581,23,4,0,2020-03-03 12:39:00,
5558,abc5558,Product 5558,Product Description 5558,Product Description 5558,1,5582,23,4,0,2020-03-03 12:39:00,
5559,abc5559,Product 5559,Product Description 5559,Product Description 5559,1,5583,23,4,0,2020-03-03 12:39:00,
5560,abc5560,Product 5560,Product Description 5560,Product Description 5560,1,5584,23,4,0,2020-03-03 12:39:00,
5561,abc5561,Product 5561,Product Description 5561,Product Description 5561,1,5585,23,4,0,2020-03-03 12:39:00,
5562,abc5562,Product 5562,Product Description 5562,Product Description 5562,1,5586,23,4,0,2020-03-03 12:39:00,
5563,abc5563,Product 5563,Product Description 5563,Product Description 5563,1,5587,23,4,0,2020-03-03 12:39:00,
5564,abc5564,Product 5564,Product Description 5564,Product Description 5564,1,5588,23,4,0,2020-03-03 12:39:00,
5565,abc5565,Product 5565,Product Description 5565,Product Description 5565,1,5589,23,4,0,2020-03-03 12:39:00,
5566,abc5566,Product 5566,Product Description 5566,Product Description 5566,1,5590,23,4,0,2020-03-03 12:39:00,
5567,abc5567,Product 5567,Product Description 5567,Product Description 5567,1,5591,23,4,0,2020-03-03 12:39:00,
5568,abc5568,Product 5568,Product Description 5568,Product Description 5568,1,5592,23,4,0,2020-03-03 12:39:00,
5569,abc5569,Product 5569,Product Description 5569,Product Description 5569,1,5593,23,4,0,2020-03-03 12:39:00,
5570,abc5570,Product 5570,Product Description 5570,Product Description 5570,1,5594,23,4,0,2020-03-03 12:39:00,
5571,abc5571,Product 5571,Product Description 5571,Product Description 5571,1,5595,23,4,0,2020-03-03 12:39:00,
5572,abc5572,Product 5572,Product Description 5572,Product Description 5572,1,5596,23,4,0,2020-03-03 12:39:00,
5573,abc5573,Product 5573,Product Description 5573,Product Description 5573,1,5597,23,4,0,2020-03-03 12:39:00,
5574,abc5574,Product 5574,Product Description 5574,Product Description 5574,1,5598,23,4,0,2020-03-03 12:39:00,
5575,abc5575,Product 5575,Product Description 5575,Product Description 5575,1,5599,23,4,0,2020-03-03 12:39:00,
5576,abc5576,Product 5576,Product Description 5576,Product Description 5576,1,5600,23,4,0,2020-03-03 12:39:00,
5577,abc5577,Product 5577,Product Description 5577,Product Description 5577,1,5601,23,4,0,2020-03-03 12:39:00,
5578,abc5578,Product 5578,Product Description 5578,Product Description 5578,1,5602,23,4,0,2020-03-03 12:39:00,
5579,abc5579,Product 5579,Product Description 5579,Product Description 5579,1,5603,23,4,0,2020-03-03 12:39:00,
5580,abc5580,Product 5580,Product Description 5580,Product Description 5580,1,5604,23,4,0,2020-03-03 12:39:00,
5581,abc5581,Product 5581,Product Description 5581,Product Description 5581,1,5605,23,4,0,2020-03-03 12:39:00,
5582,abc5582,Product 5582,Product Description 5582,Product Description 5582,1,5606,23,4,0,2020-03-03 12:39:00,
5583,abc5583,Product 5583,Product Description 5583,Product Description 5583,1,5607,23,4,0,2020-03-03 12:39:00,
5584,abc5584,Product 5584,Product Description 5584,Product Description 5584,1,5608,23,4,0,2020-03-03 12:39:00,
5585,abc5585,Product 5585,Product Description 5585,Product Description 5585,1,5609,23,4,0,2020-03-03 12:39:00,
5586,abc5586,Product 5586,Product Description 5586,Product Description 5586,1,5610,23,4,0,2020-03-03 12:39:00,
5587,abc5587,Product 5587,Product Description 5587,Product Description 5587,1,5611,23,4,0,2020-03-03 12:39:00,
5588,abc5588,Product 5588,Product Description 5588,Product Description 5588,1,5612,23,4,0,2020-03-03 12:39:00,
5589,abc5589,Product 5589,Product Description 5589,Product Description 5589,1,5613,23,4,0,2020-03-03 12:39:00,
5590,abc5590,Product 5590,Product Description 5590,Product Description 5590,1,5614,23,4,0,2020-03-03 12:39:00,
5591,abc5591,Product 5591,Product Description 5591,Product Description 5591,1,5615,23,4,0,2020-03-03 12:39:00,
5592,abc5592,Product 5592,Product Description 5592,Product Description 5592,1,5616,23,4,0,2020-03-03 12:39:00,
5593,abc5593,Product 5593,Product Description 5593,Product Description 5593,1,5617,23,4,0,2020-03-03 12:39:00,
5594,abc5594,Product 5594,Product Description 5594,Product Description 5594,1,5618,23,4,0,2020-03-03 12:39:00,
5595,abc5595,Product 5595,Product Description 5595,Product Description 5595,1,5619,23,4,0,2020-03-03 12:39:00,
5596,abc5596,Product 5596,Product Description 5596,Product Description 5596,1,5620,23,4,0,2020-03-03 12:39:00,
5597,abc5597,Product 5597,Product Description 5597,Product Description 5597,1,5621,23,4,0,2020-03-03 12:39:00,
5598,abc5598,Product 5598,Product Description 5598,Product Description 5598,1,5622,23,4,0,2020-03-03 12:39:00,
5599,abc5599,Product 5599,Product Description 5599,Product Description 5599,1,5623,23,4,0,2020-03-03 12:39:00,
5600,abc5600,Product 5600,Product Description 5600,Product Description 5600,1,5624,23,4,0,2020-03-03 12:39:00,
5601,abc5601,Product 5601,Product Description 5601,Product Description 5601,1,5625,23,4,0,2020-03-03 12:39:00,
5602,abc5602,Product 5602,Product Description 5602,Product Description 5602,1,5626,23,4,0,2020-03-03 12:39:00,
5603,abc5603,Product 5603,Product Description 5603,Product Description 5603,1,5627,23,4,0,2020-03-03 12:39:00,
5604,abc5604,Product 5604,Product Description 5604,Product Description 5604,1,5628,23,4,0,2020-03-03 12:39:00,
5605,abc5605,Product 5605,Product Description 5605,Product Description 5605,1,5629,23,4,0,2020-03-03 12:39:00,
5606,abc5606,Product 5606,Product Description 5606,Product Description 5606,1,5630,23,4,0,2020-03-03 12:39:00,
5607,abc5607,Product 5607,Product Description 5607,Product Description 5607,1,5631,23,4,0,2020-03-03 12:39:00,
5608,abc5608,Product 5608,Product Description 5608,Product Description 5608,1,5632,23,4,0,2020-03-03 12:39:00,
5609,abc5609,Product 5609,Product Description 5609,Product Description 5609,1,5633,23,4,0,2020-03-03 12:39:00,
5610,abc5610,Product 5610,Product Description 5610,Product Description 5610,1,5634,23,4,0,2020-03-03 12:39:00,
5611,abc5611,Product 5611,Product Description 5611,Product Description 5611,1,5635,23,4,0,2020-03-03 12:39:00,
5612,abc5612,Product 5612,Product Description 5612,Product Description 5612,1,5636,23,4,0,2020-03-03 12:39:00,
5613,abc5613,Product 5613,Product Description 5613,Product Description 5613,1,5637,23,4,0,2020-03-03 12:39:00,
5614,abc5614,Product 5614,Product Description 5614,Product Description 5614,1,5638,23,4,0,2020-03-03 12:39:00,
5615,abc5615,Product 5615,Product Description 5615,Product Description 5615,1,5639,23,4,0,2020-03-03 12:39:00,
5616,abc5616,Product 5616,Product Description 5616,Product Description 5616,1,5640,23,4,0,2020-03-03 12:39:00,
5617,abc5617,Product 5617,Product Description 5617,Product Description 5617,1,5641,23,4,0,2020-03-03 12:39:00,
5618,abc5618,Product 5618,Product Description 5618,Product Description 5618,1,5642,23,4,0,2020-03-03 12:39:00,
5619,abc5619,Product 5619,Product Description 5619,Product Description 5619,1,5643,23,4,0,2020-03-03 12:39:00,
5620,abc5620,Product 5620,Product Description 5620,Product Description 5620,1,5644,23,4,0,2020-03-03 12:39:00,
5621,abc5621,Product 5621,Product Description 5621,Product Description 5621,1,5645,23,4,0,2020-03-03 12:39:00,
5622,abc5622,Product 5622,Product Description 5622,Product Description 5622,1,5646,23,4,0,2020-03-03 12:39:00,
5623,abc5623,Product 5623,Product Description 5623,Product Description 5623,1,5647,23,4,0,2020-03-03 12:39:00,
5624,abc5624,Product 5624,Product Description 5624,Product Description 5624,1,5648,23,4,0,2020-03-03 12:39:00,
5625,abc5625,Product 5625,Product Description 5625,Product Description 5625,1,5649,23,4,0,2020-03-03 12:39:00,
5626,abc5626,Product 5626,Product Description 5626,Product Description 5626,1,5650,23,4,0,2020-03-03 12:39:00,
5627,abc5627,Product 5627,Product Description 5627,Product Description 5627,1,5651,23,4,0,2020-03-03 12:39:00,
5628,abc5628,Product 5628,Product Description 5628,Product Description 5628,1,5652,23,4,0,2020-03-03 12:39:00,
5629,abc5629,Product 5629,Product Description 5629,Product Description 5629,1,5653,23,4,0,2020-03-03 12:39:00,
5630,abc5630,Product 5630,Product Description 5630,Product Description 5630,1,5654,23,4,0,2020-03-03 12:39:00,
5631,abc5631,Product 5631,Product Description 5631,Product Description 5631,1,5655,23,4,0,2020-03-03 12:39:00,
5632,abc5632,Product 5632,Product Description 5632,Product Description 5632,1,5656,23,4,0,2020-03-03 12:39:00,
5633,abc5633,Product 5633,Product Description 5633,Product Description 5633,1,5657,23,4,0,2020-03-03 12:39:00,
5634,abc5634,Product 5634,Product Description 5634,Product Description 5634,1,5658,23,4,0,2020-03-03 12:39:00,
5635,abc5635,Product 5635,Product Description 5635,Product Description 5635,1,5659,23,4,0,2020-03-03 12:39:00,
5636,abc5636,Product 5636,Product Description 5636,Product Description 5636,1,5660,23,4,0,2020-03-03 12:39:00,
5637,abc5637,Product 5637,Product Description 5637,Product Description 5637,1,5661,23,4,0,2020-03-03 12:39:00,
5638,abc5638,Product 5638,Product Description 5638,Product Description 5638,1,5662,23,4,0,2020-03-03 12:39:00,
5639,abc5639,Product 5639,Product Description 5639,Product Description 5639,1,5663,23,4,0,2020-03-03 12:39:00,
5640,abc5640,Product 5640,Product Description 5640,Product Description 5640,1,5664,23,4,0,2020-03-03 12:39:00,
5641,abc5641,Product 5641,Product Description 5641,Product Description 5641,1,5665,23,4,0,2020-03-03 12:39:00,
5642,abc5642,Product 5642,Product Description 5642,Product Description 5642,1,5666,23,4,0,2020-03-03 12:39:00,
5643,abc5643,Product 5643,Product Description 5643,Product Description 5643,1,5667,23,4,0,2020-03-03 12:39:00,
5644,abc5644,Product 5644,Product Description 5644,Product Description 5644,1,5668,23,4,0,2020-03-03 12:39:00,
5645,abc5645,Product 5645,Product Description 5645,Product Description 5645,1,5669,23,4,0,2020-03-03 12:39:00,
5646,abc5646,Product 5646,Product Description 5646,Product Description 5646,1,5670,23,4,0,2020-03-03 12:39:00,
5647,abc5647,Product 5647,Product Description 5647,Product Description 5647,1,5671,23,4,0,2020-03-03 12:39:00,
5648,abc5648,Product 5648,Product Description 5648,Product Description 5648,1,5672,23,4,0,2020-03-03 12:39:00,
5649,abc5649,Product 5649,Product Description 5649,Product Description 5649,1,5673,23,4,0,2020-03-03 12:39:00,
5650,abc5650,Product 5650,Product Description 5650,Product Description 5650,1,5674,23,4,0,2020-03-03 12:39:00,
5651,abc5651,Product 5651,Product Description 5651,Product Description 5651,1,5675,23,4,0,2020-03-03 12:39:00,
5652,abc5652,Product 5652,Product Description 5652,Product Description 5652,1,5676,23,4,0,2020-03-03 12:39:00,
5653,abc5653,Product 5653,Product Description 5653,Product Description 5653,1,5677,23,4,0,2020-03-03 12:39:00,
